1,16,2.187857143
1,17,2.187857143
1,18,2.195714286
1,19,2.207857143
1,20,2.207857143
1,21,2.207857143
1,22,2.210714286
1,23,2.210714286
2,0,2.210714286
2,1,2.210714286
2,2,2.210714286
2,3,2.210714286
2,4,2.210714286
2,5,2.210714286
2,6,2.210714286
2,7,2.219285714
2,8,2.216428571
2,9,2.216428571
2,10,2.216428571
2,11,2.215714286
2,12,2.215714286
2,13,2.215714286
2,14,2.215714286
2,15,2.215714286
2,16,2.215714286
2,17,2.215714286
2,18,2.214285714
2,19,2.214285714
2,20,2.214285714
2,21,2.214285714
2,22,2.214285714
2,23,2.214285714
3,0,2.214285714
3,1,2.214285714
3,2,2.214285714
3,3,2.214285714
3,4,2.214285714
3,5,2.214285714
3,6,2.214285714
3,7,2.214285714
3,8,2.214285714
3,9,2.214285714
3,10,2.214285714
3,11,2.214285714
3,12,2.214285714
3,13,2.214285714
3,14,2.214285714
3,15,2.214285714
3,16,2.214285714
3,17,2.214285714
3,18,2.214285714
3,19,2.214285714
3,20,2.214285714
3,21,2.214285714
3,22,2.211538462
3,23,2.211538462
4,0,2.211538462
4,1,2.214285714
4,2,2.214285714
4,3,2.214285714
4,4,2.214285714
4,5,2.214285714
4,7,2.219285714
4,8,2.219285714
4,9,2.219285714
4,10,2.219285714
4,11,2.219285714
4,12,2.226923077
4,13,2.226923077
4,14,2.226153846
4,15,2.226153846
4,16,2.226153846
4,17,2.226153846
4,18,2.226153846
4,19,2.226153846
4,20,2.225384615
4,21,2.225384615
4,22,2.225384615
4,23,2.225384615
5,0,2.225384615
5,1,2.225384615
5,2,2.225384615
5,3,2.225384615
5,4,2.225384615
5,5,2.225384615
5,6,2.225384615
5,7,2.225384615
5,8,2.225384615
5,9,2.225384615
5,10,2.224615385
5,11,2.2225
5,12,2.2225
5,13,2.223846154
5,14,2.223846154
5,15,2.21
5,16,2.21
5,17,2.21
5,18,2.21
5,19,2.209285714
5,20,2.209285714
5,21,2.209285714
5,22,2.209285714
5,23,2.209285714
6,0,2.209285714
6,1,2.209285714
6,2,2.209285714
6,3,2.209285714
6,4,2.209285714
6,5,2.209285714
6,6,2.209285714
6,7,2.209285714
6,8,2.209285714
6,9,2.209285714
6,10,2.209285714
6,11,2.209285714
6,12,2.209285714
6,13,2.209285714
6,14,2.209285714
6,15,2.200714286
6,16,2.200714286
6,17,2.200714286
6,18,2.200714286
6,19,2.200714286
6,20,2.200714286
6,21,2.200714286
6,22,2.200714286
6,23,2.200714286
0,0,2.200714286
0,1,2.200714286
0,2,2.200714286
0,3,2.200714286
0,4,2.200714286
0,5,2.200714286
0,6,2.200714286
0,7,2.195714286
0,8,2.195714286
0,9,2.195714286
0,10,2.195714286
0,11,2.195714286
0,12,2.194285714
0,13,2.185384615
0,14,2.185384615
0,15,2.185384615
0,16,2.183846154
0,17,2.183846154
0,18,2.183846154
0,19,2.183846154
0,20,2.183846154
0,21,2.186428571
0,22,2.184285714
0,23,2.184285714
1,0,2.184285714
1,1,2.184285714
1,2,2.184285714
1,3,2.184285714
1,4,2.184285714
1,5,2.184285714
1,6,2.184285714
1,7,2.184285714
1,8,2.184285714
1,9,2.184285714
1,10,2.184285714
1,11,2.184285714
1,12,2.181428571
1,13,2.181428571
1,14,2.178571429
1,15,2.178571429
1,16,2.178571429
1,17,2.178571429
1,18,2.177857143
1,19,2.177857143
1,20,2.177857143
1,21,2.177857143
1,22,2.177857143
1,23,2.177857143
2,0,2.177857143
2,1,2.170714286
2,2,2.170714286
2,3,2.170714286
2,4,2.170714286
2,5,2.170714286
2,6,2.170714286
2,7,2.170714286
2,8,2.170714286
2,9,2.170714286
2,10,2.170714286
2,11,2.170714286
2,12,2.169285714
2,13,2.169285714
2,14,2.169285714
2,15,2.169285714
2,16,2.166428571
2,17,2.165
2,18,2.163571429
2,19,2.163571429
