6,1,56.23
6,2,56.23
6,3,56.23
6,4,56.23
6,5,56.23
6,6,56.23
6,7,56.23
6,8,56.23
6,9,56.23
6,10,56.23
6,11,56.23
6,12,56.23
6,13,56.23
6,14,56.23
6,15,56.23
6,16,56.23
6,17,56.23
6,18,56.23
6,19,56.07
6,20,55.92
6,21,55.94
6,22,55.94
6,23,55.87
0,0,55.95
0,1,55.89
0,2,56.1
0,3,56.09
0,4,56.32
0,5,56.63
0,6,56.68
0,7,56.68
0,8,56.68
0,9,56.68
0,10,56.68
0,11,56.68
0,12,56.68
0,13,56.68
0,14,56.68
0,15,56.68
0,16,56.68
0,17,56.68
0,18,56.68
0,19,56.68
0,20,56.68
0,21,56.68
0,22,56.68
0,23,56.68
1,0,56.68
1,1,56.68
1,2,56.68
1,3,56.68
1,4,56.68
1,5,56.68
1,6,56.68
1,7,56.68
1,8,56.68
1,9,56.68
1,10,56.68
1,11,56.68
1,12,57.15
1,13,57.17
1,14,57.2
1,15,57.12
1,16,57.19
1,17,57.27
1,18,57.12
1,19,57.04
1,20,56.97
1,21,56.95
1,22,56.95
1,23,56.91
2,0,57.03
2,1,56.92
2,2,56.95
2,3,56.8
2,4,56.88
2,5,57.02
2,6,57.16
2,7,56.96
2,8,57.03
2,9,57.34
2,10,57.39
2,11,56.55
2,12,56.19
2,13,56.44
2,14,56.42
2,15,56.54
2,16,56.4
2,17,56.39
2,18,56.38
2,19,56.39
2,20,56.35
2,21,56.35
2,22,56.35
2,23,56.31
3,0,56.32
3,1,56.35
3,2,56.75
3,3,56.73
3,4,57.02
3,5,56.93
3,6,57.07
3,7,57.05
3,8,57.2
3,9,57.49
3,10,57.11
3,11,57.33
3,12,57.56
3,13,57.52
3,14,57.08
3,15,56.88
3,16,57.03
3,17,57.07
3,18,57.05
3,19,56.99
3,20,56.91
3,21,56.93
3,22,56.93
3,23,56.9
4,0,56.92
4,1,56.63
4,2,56.69
4,3,56.5
4,4,56.59
4,5,56.25
4,6,56.21
4,7,56.35
4,8,56.26
4,9,56.24
4,10,56.43
4,11,57.16
4,12,57.24
4,13,57.15
4,14,57.42
4,15,57.42
4,16,57.4
4,17,57.44
4,18,57.44
4,19,57.44
4,20,57.44
4,21,57.44
4,22,57.44
4,23,57.44
5,0,57.44
5,1,57.44
5,2,57.44
5,3,57.44
5,4,57.44
5,5,57.44
5,6,57.44
5,7,57.44
5,8,57.44
5,9,57.44
5,10,57.44
5,11,57.44
5,12,57.44
5,13,57.44
5,14,57.44
5,15,57.44
5,16,57.44
5,17,57.44
5,18,57.44
5,19,57.44
5,20,57.44
5,21,57.44
5,22,57.44
5,23,57.44
6,0,57.44
6,1,57.44
6,2,57.44
6,3,57.44
6,4,57.44
6,5,57.44
6,6,57.44
6,7,57.44
6,8,57.44
6,9,57.44
6,10,57.44
6,11,57.44
6,12,57.44
6,13,57.44
6,14,57.44
6,15,57.44
6,16,57.44
6,17,57.44
6,18,57.12
6,19,57.07
6,20,56.89
6,21,56.85
6,22,56.85
6,23,56.75
0,0,56.74
0,1,56.62
0,2,56.63
0,3,56.73
0,4,56.59
0,5,56.32
0,6,56.42
0,7,56.62
0,8,56.56
0,9,56.83
0,10,57.22
0,11,57.09
0,12,56.91
